payment_id,ride_id,mode,amount,status,tip_amount
P003740,R003740,Cash,318.76,Success,0
P003741,R003741,Cash,52.68,Success,10
P003742,R003742,Wallet,65.58,Success,10
P003743,R003743,Card,114.28,Success,0
P003744,R003744,UPI,42.08,Success,0
P003745,R003745,Cash,38.42,Success,0
P003746,R003746,Card,93.94,Success,0
P003747,R003747,Card,39.02,Failed,0
P003748,R003748,UPI,67.36,Success,5
P003749,R003749,UPI,164.08,Success,0
P003750,R003750,Card,68.96,Success,5
P003751,R003751,UPI,188.0,Success,0
P003752,R003752,UPI,41.96,Failed,0
P003753,R003753,UPI,36.16,Success,5
P003754,R003754,UPI,52.5,Success,0
P003755,R003755,UPI,56.76,Success,5
P003756,R003756,UPI,68.32,Success,0
P003757,R003757,Card,66.24,Success,5
P003758,R003758,UPI,128.28,Success,0
P003759,R003759,UPI,88.08,Success,20
P003760,R003760,UPI,39.54,Success,0
P003761,R003761,Card,104.84,Success,0
P003762,R003762,UPI,278.64,Success,5
P003763,R003763,UPI,141.5,Success,0
P003764,R003764,UPI,60.28,Success,0
P003765,R003765,UPI,112.2,Success,0
P003766,R003766,Card,55.66,Success,0
P003767,R003767,Cash,30.6,Success,0
P003768,R003768,UPI,35.16,Success,0
P003769,R003769,Cash,276.04,Success,0
P003770,R003770,UPI,142.96,Success,0
P003771,R003771,UPI,93.0,Success,0
P003772,R003772,Card,139.0,Success,20
P003773,R003773,Card,81.96,Success,5
P003774,R003774,Card,121.16,Success,0
P003775,R003775,Cash,124.96,Success,0
P003776,R003776,Card,95.64,Success,10
P003777,R003777,UPI,119.56,Success,0
P003778,R003778,Card,88.88,Failed,5
P003779,R003779,Card,98.92,Success,0
P003780,R003780,UPI,71.72,Success,10
P003781,R003781,UPI,64.44,Success,0
P003782,R003782,UPI,90.16,Success,5
P003783,R003783,UPI,70.04,Success,0
P003784,R003784,UPI,130.2,Success,5
P003785,R003785,UPI,39.04,Success,5
P003786,R003786,Card,37.58,Success,0
P003787,R003787,UPI,78.64,Success,0
P003788,R003788,UPI,37.4,Success,0
P003789,R003789,UPI,113.2,Success,0
P003790,R003790,Cash,99.56,Success,10
P003791,R003791,UPI,78.52,Success,0
P003792,R003792,UPI,80.84,Success,0
P003793,R003793,UPI,38.06,Success,0
P003794,R003794,Wallet,81.84,Success,10
P003795,R003795,Card,100.92,Success,0
P003796,R003796,Wallet,120.76,Success,0
P003797,R003797,UPI,66.84,Success,0
P003798,R003798,UPI,93.12,Success,5
P003799,R003799,UPI,59.96,Success,20
P003800,R003800,UPI,40.26,Success,0
P003801,R003801,Card,76.04,Success,0
P003802,R003802,UPI,120.04,Success,0
P003803,R003803,Wallet,84.88,Success,0
P003804,R003804,UPI,83.88,Success,0
P003805,R003805,Cash,88.8,Success,5
P003806,R003806,Cash,54.68,Success,0
P003807,R003807,UPI,87.04,Pending,0
P003808,R003808,Cash,87.76,Success,0
P003809,R003809,Cash,69.8,Success,0
P003810,R003810,Cash,46.76,Success,0
P003811,R003811,UPI,98.68,Success,0
P003812,R003812,UPI,121.72,Success,0
P003813,R003813,UPI,46.78,Success,5
P003814,R003814,Card,61.0,Success,0
P003815,R003815,Card,173.48,Success,0
P003816,R003816,Card,35.8,Success,0
P003817,R003817,UPI,60.2,Success,0
P003818,R003818,UPI,63.4,Success,0
P003819,R003819,Card,40.3,Success,5
P003820,R003820,Cash,63.4,Success,0
P003821,R003821,Card,129.84,Success,5
P003822,R003822,Wallet,25.16,Success,0
P003823,R003823,Card,66.52,Success,0
P003824,R003824,UPI,73.84,Success,0
P003825,R003825,UPI,43.14,Success,10
P003826,R003826,UPI,70.72,Success,0
P003827,R003827,UPI,77.56,Success,0
P003828,R003828,Cash,73.52,Success,0
P003829,R003829,UPI,117.88,Success,0
P003830,R003830,Wallet,79.4,Success,0
P003831,R003831,UPI,47.96,Success,0
P003832,R003832,UPI,95.48,Success,10
P003833,R003833,Card,130.68,Success,20
P003834,R003834,UPI,111.56,Success,0
P003835,R003835,UPI,71.36,Success,5
P003836,R003836,UPI,139.12,Success,0
P003837,R003837,Card,55.6,Success,0
P003838,R003838,Card,84.28,Success,0
P003839,R003839,UPI,128.46,Success,0
P003840,R003840,UPI,85.84,Success,0
P003841,R003841,UPI,149.5,Success,20
P003842,R003842,UPI,32.3,Success,0
P003843,R003843,UPI,126.08,Success,0
P003844,R003844,UPI,63.68,Success,0
P003845,R003845,Card,75.52,Success,0
P003846,R003846,Card,29.3,Success,0
P003847,R003847,Card,74.08,Success,0
P003848,R003848,UPI,50.58,Success,10
P003849,R003849,Card,42.36,Success,0
P003850,R003850,UPI,40.74,Success,10
P003851,R003851,UPI,82.08,Success,20
P003852,R003852,UPI,75.8,Success,0
P003853,R003853,UPI,34.82,Success,0
P003854,R003854,Wallet,68.56,Success,0
P003855,R003855,Card,48.8,Success,5
P003856,R003856,Card,57.04,Success,0
P003857,R003857,UPI,53.08,Success,0
P003858,R003858,Card,112.48,Success,5
P003859,R003859,Card,62.26,Success,0
P003860,R003860,Card,184.16,Success,0
P003861,R003861,UPI,50.8,Success,0
P003862,R003862,Cash,49.52,Success,0
P003863,R003863,Cash,35.36,Success,0
P003864,R003864,UPI,156.64,Success,0
P003865,R003865,UPI,51.98,Success,5
P003866,R003866,Card,68.92,Success,0
P003867,R003867,UPI,158.68,Success,0
P003868,R003868,UPI,60.6,Success,5
P003869,R003869,Cash,37.96,Success,0
P003870,R003870,UPI,35.16,Success,0
P003871,R003871,Card,131.08,Success,0
P003872,R003872,UPI,38.06,Success,0
P003873,R003873,Card,61.0,Success,0
P003874,R003874,UPI,233.68,Success,0
P003875,R003875,UPI,36.92,Success,0
P003876,R003876,UPI,56.32,Success,0
P003877,R003877,UPI,114.88,Success,0
P003878,R003878,Wallet,37.98,Success,10
P003879,R003879,UPI,48.76,Success,0
P003880,R003880,Card,56.44,Success,0
P003881,R003881,UPI,54.64,Failed,0
P003882,R003882,Wallet,107.72,Success,10
P003883,R003883,UPI,45.34,Success,0
P003884,R003884,Card,78.64,Success,0
P003885,R003885,UPI,216.28,Success,0
P003886,R003886,UPI,63.56,Success,10
P003887,R003887,UPI,145.08,Success,5
P003888,R003888,UPI,76.98,Success,10
P003889,R003889,Card,63.68,Success,5
P003890,R003890,Wallet,48.44,Success,10
P003891,R003891,UPI,68.92,Success,0
P003892,R003892,UPI,64.36,Success,0
P003893,R003893,UPI,101.8,Success,20
P003894,R003894,Cash,46.28,Success,0
P003895,R003895,Card,35.96,Success,0
P003896,R003896,UPI,63.04,Success,0
P003897,R003897,UPI,78.84,Success,10
P003898,R003898,UPI,86.08,Success,0
P003899,R003899,UPI,29.54,Success,0
P003900,R003900,UPI,120.0,Success,10
P003901,R003901,Cash,127.64,Success,10
P003902,R003902,UPI,38.48,Success,0
P003903,R003903,Card,103.36,Success,0
P003904,R003904,UPI,56.34,Success,0
P003905,R003905,UPI,52.48,Success,0
P003906,R003906,UPI,41.24,Success,0
P003907,R003907,UPI,187.92,Success,5
P003908,R003908,Card,137.04,Success,20
P003909,R003909,Cash,67.7,Success,0
P003910,R003910,UPI,99.56,Success,0
P003911,R003911,UPI,36.76,Failed,0
P003912,R003912,UPI,65.9,Success,0
P003913,R003913,UPI,49.22,Success,0
P003914,R003914,UPI,37.2,Success,10
P003915,R003915,UPI,196.84,Success,0
P003916,R003916,Card,76.16,Success,10
P003917,R003917,UPI,51.66,Success,10
P003918,R003918,Card,92.92,Success,0
P003919,R003919,UPI,76.12,Success,0
P003920,R003920,Card,104.12,Success,10
P003921,R003921,Cash,94.4,Success,10
P003922,R003922,UPI,57.9,Failed,0
P003923,R003923,Cash,185.04,Success,5
P003924,R003924,UPI,35.88,Success,0
P003925,R003925,Wallet,73.48,Success,0
P003926,R003926,UPI,91.2,Success,5
P003927,R003927,UPI,94.76,Success,10
P003928,R003928,Wallet,43.64,Failed,0
P003929,R003929,Card,58.92,Pending,0
P003930,R003930,Card,85.0,Success,0
P003931,R003931,UPI,31.08,Success,0
P003932,R003932,UPI,51.0,Success,0
P003933,R003933,Card,102.64,Success,0
P003934,R003934,UPI,51.56,Success,0
P003935,R003935,UPI,189.64,Success,0
P003936,R003936,UPI,34.16,Success,0
P003937,R003937,Cash,75.16,Success,0
P003938,R003938,Card,105.32,Success,0
P003939,R003939,UPI,84.92,Success,0
P003940,R003940,UPI,62.56,Success,0
P003941,R003941,UPI,118.12,Success,0
P003942,R003942,UPI,65.92,Success,0
P003943,R003943,UPI,121.12,Success,0
P003944,R003944,UPI,189.84,Success,5
P003945,R003945,Cash,115.0,Success,0
P003946,R003946,Card,60.4,Success,5
P003947,R003947,UPI,41.8,Success,0
P003948,R003948,Cash,35.32,Success,0
P003949,R003949,Cash,119.92,Success,0
P003950,R003950,UPI,84.62,Success,0
P003951,R003951,Card,103.96,Success,0
P003952,R003952,UPI,47.0,Success,0
P003953,R003953,UPI,63.86,Success,0
P003954,R003954,Card,219.16,Success,0
P003955,R003955,UPI,84.72,Success,5
P003956,R003956,UPI,87.64,Success,0
P003957,R003957,UPI,56.54,Success,0
P003958,R003958,UPI,35.26,Success,5
P003959,R003959,UPI,33.96,Success,0
P003960,R003960,Card,81.52,Success,0
P003961,R003961,UPI,119.48,Success,10
P003962,R003962,Wallet,73.28,Success,0
P003963,R003963,UPI,115.72,Success,0
P003964,R003964,UPI,44.04,Success,0
P003965,R003965,UPI,40.94,Success,0
P003966,R003966,UPI,72.76,Success,0
P003967,R003967,Card,57.76,Success,5
P003968,R003968,UPI,93.44,Success,5
P003969,R003969,UPI,38.32,Success,5
P003970,R003970,UPI,73.28,Success,10
P003971,R003971,UPI,61.88,Success,10
P003972,R003972,UPI,73.96,Success,0
P003973,R003973,UPI,43.5,Success,0
P003974,R003974,Cash,81.28,Success,0
P003975,R003975,Card,47.12,Success,0
P003976,R003976,UPI,46.24,Success,5
P003977,R003977,UPI,57.2,Success,0
P003978,R003978,Card,71.68,Success,0
P003979,R003979,UPI,63.64,Success,0
P003980,R003980,UPI,93.04,Success,0
P003981,R003981,UPI,99.52,Success,0
P003982,R003982,UPI,44.6,Success,10
P003983,R003983,UPI,159.32,Success,0
P003984,R003984,UPI,246.88,Success,0
P003985,R003985,UPI,132.0,Success,10
P003986,R003986,Cash,97.84,Success,0
P003987,R003987,UPI,43.32,Success,0
P003988,R003988,UPI,112.0,Success,0
P003989,R003989,UPI,99.92,Success,0
P003990,R003990,UPI,129.36,Success,0
P003991,R003991,UPI,104.84,Success,0
P003992,R003992,Card,146.2,Success,20
P003993,R003993,Card,102.16,Success,0
P003994,R003994,Cash,121.96,Success,0
P003995,R003995,UPI,102.16,Success,0
P003996,R003996,UPI,50.02,Success,5
P003997,R003997,UPI,62.2,Success,0
P003998,R003998,UPI,223.32,Success,20
P003999,R003999,Cash,57.96,Success,10
P004000,R004000,UPI,27.08,Success,0
P004001,R004001,UPI,37.24,Success,0
P004002,R004002,UPI,93.8,Success,20
P004003,R004003,Wallet,131.12,Success,0
P004004,R004004,UPI,89.12,Success,0
P004005,R004005,Card,101.92,Success,5
P004006,R004006,UPI,166.76,Success,10
P004007,R004007,UPI,77.92,Success,5
P004008,R004008,UPI,193.16,Success,0
P004009,R004009,Card,56.92,Success,0
P004010,R004010,UPI,38.06,Failed,0
P004011,R004011,Card,90.76,Success,0
P004012,R004012,Card,27.74,Success,0
P004013,R004013,Card,84.36,Success,0
P004014,R004014,UPI,120.96,Success,20
P004015,R004015,Cash,103.76,Success,0
P004016,R004016,Card,77.92,Success,0
P004017,R004017,UPI,169.92,Success,10
P004018,R004018,Wallet,61.24,Success,0
P004019,R004019,Card,43.62,Success,0
P004020,R004020,UPI,141.72,Success,10
P004021,R004021,Card,127.12,Success,0
P004022,R004022,UPI,138.04,Success,0
P004023,R004023,UPI,123.16,Pending,0
P004024,R004024,UPI,135.96,Success,5
P004025,R004025,UPI,85.12,Failed,0
P004026,R004026,UPI,69.48,Success,0
P004027,R004027,UPI,92.66,Success,0
P004028,R004028,UPI,35.6,Success,0
P004029,R004029,Card,31.7,Success,0
P004030,R004030,Wallet,44.18,Success,0
P004031,R004031,UPI,82.2,Success,20
P004032,R004032,Card,76.24,Success,0
P004033,R004033,Cash,157.32,Success,0
P004034,R004034,UPI,92.72,Success,5
P004035,R004035,UPI,97.48,Success,0
P004036,R004036,UPI,64.84,Success,0
P004037,R004037,UPI,73.44,Success,10
P004038,R004038,Card,101.12,Success,10
P004039,R004039,UPI,83.68,Success,0
P004040,R004040,Cash,29.06,Success,0
P004041,R004041,Card,73.48,Success,0
P004042,R004042,Card,140.64,Success,0
P004043,R004043,UPI,112.84,Success,0
P004044,R004044,UPI,383.0,Success,10
P004045,R004045,UPI,42.2,Success,0
P004046,R004046,UPI,85.96,Success,0
P004047,R004047,Cash,49.4,Success,0
P004048,R004048,UPI,65.14,Success,20
P004049,R004049,UPI,54.88,Success,0
P004050,R004050,UPI,40.04,Success,0
P004051,R004051,UPI,105.96,Success,5
P004052,R004052,Cash,138.5,Success,0
P004053,R004053,Card,95.44,Success,0
P004054,R004054,UPI,31.04,Success,0
P004055,R004055,Card,141.28,Success,0
P004056,R004056,UPI,52.24,Success,0
P004057,R004057,Card,88.24,Success,0
P004058,R004058,Card,96.2,Success,0
P004059,R004059,UPI,133.16,Success,0
P004060,R004060,Card,177.84,Success,0
P004061,R004061,Cash,81.4,Success,5
P004062,R004062,Cash,37.74,Failed,0
P004063,R004063,Card,217.36,Success,0
P004064,R004064,UPI,130.2,Success,0
P004065,R004065,UPI,32.52,Success,0
P004066,R004066,UPI,114.12,Success,5
P004067,R004067,UPI,108.32,Success,10
P004068,R004068,UPI,189.28,Success,0
P004069,R004069,Card,51.36,Success,5
P004070,R004070,UPI,61.8,Success,5
P004071,R004071,Cash,51.4,Success,0
P004072,R004072,Cash,58.6,Success,0
P004073,R004073,UPI,122.52,Failed,5
P004074,R004074,Card,113.36,Success,10
P004075,R004075,UPI,70.12,Success,0
P004076,R004076,Cash,73.84,Success,0
P004077,R004077,UPI,74.8,Success,0
P004078,R004078,Wallet,105.16,Pending,0
P004079,R004079,UPI,44.34,Success,10
P004080,R004080,UPI,127.92,Success,20
P004081,R004081,UPI,68.42,Success,0
P004082,R004082,UPI,174.16,Success,0
P004083,R004083,Card,181.72,Success,0
P004084,R004084,UPI,81.48,Failed,10
P004085,R004085,UPI,28.88,Success,0
P004086,R004086,UPI,90.54,Success,10
P004087,R004087,Wallet,61.72,Success,0
P004088,R004088,Card,80.56,Success,0
P004089,R004089,Cash,67.88,Success,0
P004090,R004090,UPI,36.2,Success,0
P004091,R004091,Card,127.92,Success,20
P004092,R004092,UPI,67.92,Success,5
P004093,R004093,Wallet,88.16,Success,10
P004094,R004094,UPI,53.66,Success,0
P004095,R004095,Wallet,109.0,Success,20
P004096,R004096,UPI,195.56,Success,10
P004097,R004097,Card,70.68,Success,0
P004098,R004098,Card,74.72,Success,0
P004099,R004099,Card,41.66,Success,0
P004100,R004100,Card,86.88,Success,5
P004101,R004101,Card,109.76,Success,10
P004102,R004102,Cash,68.8,Success,0
P004103,R004103,UPI,75.68,Success,10
P004104,R004104,UPI,110.6,Success,10
P004105,R004105,UPI,89.24,Success,20
P004106,R004106,UPI,95.32,Success,0
P004107,R004107,Card,129.52,Success,0
P004108,R004108,Cash,52.62,Success,10
P004109,R004109,UPI,66.2,Success,10
P004110,R004110,UPI,93.0,Success,0
P004111,R004111,Card,34.42,Success,5
P004112,R004112,Card,140.92,Success,0
P004113,R004113,UPI,131.4,Success,10
P004114,R004114,UPI,66.88,Success,0
P004115,R004115,UPI,151.32,Success,5
P004116,R004116,UPI,131.84,Success,5
P004117,R004117,UPI,58.96,Success,0
P004118,R004118,UPI,59.4,Success,0
P004119,R004119,Cash,47.62,Success,5
P004120,R004120,UPI,55.4,Success,0
P004121,R004121,UPI,64.8,Success,5
P004122,R004122,Card,123.76,Success,0
P004123,R004123,UPI,42.2,Success,0
P004124,R004124,UPI,112.6,Success,0
P004125,R004125,Card,57.4,Success,0
P004126,R004126,UPI,98.2,Success,0
P004127,R004127,UPI,71.08,Success,0
P004128,R004128,Card,72.48,Success,5
P004129,R004129,UPI,56.68,Success,0
P004130,R004130,Cash,68.44,Success,10
P004131,R004131,UPI,95.16,Success,10
P004132,R004132,UPI,42.84,Success,0
P004133,R004133,UPI,141.24,Success,5
P004134,R004134,UPI,58.82,Success,0
P004135,R004135,UPI,181.48,Success,0
P004136,R004136,UPI,70.64,Success,10
P004137,R004137,UPI,103.32,Success,0
P004138,R004138,Card,162.28,Success,0
P004139,R004139,Card,167.76,Success,0
P004140,R004140,Card,79.64,Success,0
P004141,R004141,UPI,54.76,Success,0
P004142,R004142,Card,53.08,Success,0
P004143,R004143,Card,66.2,Success,0
P004144,R004144,UPI,84.2,Success,0
P004145,R004145,UPI,94.72,Success,5
P004146,R004146,Card,96.92,Success,0
P004147,R004147,UPI,32.12,Failed,0
P004148,R004148,UPI,34.22,Success,0
P004149,R004149,UPI,148.92,Success,10
P004150,R004150,Cash,52.12,Success,0
P004151,R004151,UPI,94.6,Success,0
P004152,R004152,UPI,85.56,Success,10
P004153,R004153,UPI,37.84,Success,5
P004154,R004154,UPI,80.36,Success,10
P004155,R004155,UPI,43.32,Success,0
P004156,R004156,Cash,145.24,Success,0
P004157,R004157,UPI,89.88,Success,10
P004158,R004158,UPI,75.8,Pending,10
P004159,R004159,Card,203.64,Success,10
P004160,R004160,Card,65.32,Success,0
P004161,R004161,UPI,110.44,Success,0
P004162,R004162,UPI,35.12,Success,0
P004163,R004163,UPI,81.88,Success,0
P004164,R004164,Wallet,40.12,Success,0
P004165,R004165,UPI,207.12,Success,5
P004166,R004166,UPI,104.92,Success,0
P004167,R004167,UPI,114.88,Success,0
P004168,R004168,UPI,63.16,Success,10
P004169,R004169,UPI,111.24,Success,20
P004170,R004170,UPI,189.52,Success,0
P004171,R004171,Card,171.36,Success,0
P004172,R004172,Cash,169.08,Success,10
P004173,R004173,Card,257.56,Success,5
P004174,R004174,Cash,85.24,Success,0
P004175,R004175,Card,85.64,Success,0
P004176,R004176,Card,72.0,Success,5
P004177,R004177,UPI,55.48,Success,0
P004178,R004178,Cash,31.16,Success,0
P004179,R004179,UPI,94.12,Success,0
P004180,R004180,Wallet,51.54,Success,0
P004181,R004181,UPI,32.12,Success,0
P004182,R004182,UPI,124.4,Success,10
P004183,R004183,UPI,108.8,Success,10
P004184,R004184,UPI,76.0,Success,0
P004185,R004185,UPI,32.48,Pending,0
P004186,R004186,UPI,42.12,Success,0
P004187,R004187,UPI,31.76,Success,0
P004188,R004188,UPI,99.12,Success,0
P004189,R004189,Cash,35.56,Success,0
P004190,R004190,UPI,59.64,Success,0
P004191,R004191,UPI,62.68,Success,0
P004192,R004192,Card,56.2,Success,0
P004193,R004193,Card,37.98,Success,10
P004194,R004194,Card,58.44,Success,0
P004195,R004195,UPI,104.52,Success,10
P004196,R004196,UPI,106.18,Success,5
P004197,R004197,UPI,90.4,Success,5
P004198,R004198,UPI,93.72,Success,20
P004199,R004199,UPI,45.56,Success,0
P004200,R004200,UPI,79.56,Success,0
P004201,R004201,UPI,74.32,Success,5
P004202,R004202,UPI,52.6,Success,0
P004203,R004203,UPI,36.76,Success,0
P004204,R004204,Card,141.76,Success,0
P004205,R004205,UPI,118.06,Success,5
P004206,R004206,UPI,69.64,Success,0
P004207,R004207,UPI,149.32,Success,0
P004208,R004208,UPI,81.08,Success,0
P004209,R004209,UPI,58.0,Success,0
P004210,R004210,UPI,63.96,Success,5
P004211,R004211,UPI,109.24,Success,0
P004212,R004212,Card,81.56,Success,0
P004213,R004213,UPI,98.04,Success,5
P004214,R004214,Card,98.92,Success,5
P004215,R004215,Cash,51.32,Success,0
P004216,R004216,UPI,148.48,Success,0
P004217,R004217,UPI,25.94,Success,0
P004218,R004218,Cash,53.76,Success,0
P004219,R004219,UPI,70.84,Success,0
P004220,R004220,UPI,138.12,Success,20
P004221,R004221,Cash,101.44,Failed,0
P004222,R004222,Card,154.72,Success,0
P004223,R004223,UPI,37.82,Success,0
P004224,R004224,Card,43.5,Success,0
P004225,R004225,Card,46.78,Success,0
P004226,R004226,UPI,154.48,Success,0
P004227,R004227,Card,46.72,Success,5
P004228,R004228,UPI,34.52,Success,0
P004229,R004229,UPI,33.82,Success,5
P004230,R004230,Card,129.72,Success,5
P004231,R004231,UPI,38.24,Success,0
P004232,R004232,Cash,31.08,Pending,0
P004233,R004233,UPI,45.18,Success,10
P004234,R004234,Card,38.44,Failed,5
P004235,R004235,UPI,29.06,Success,0
P004236,R004236,UPI,48.76,Success,0
P004237,R004237,UPI,82.04,Success,20
P004238,R004238,Cash,110.44,Success,0
P004239,R004239,UPI,48.4,Success,5
P004240,R004240,UPI,83.88,Success,0
P004241,R004241,UPI,89.68,Success,0
P004242,R004242,Cash,94.76,Success,0
P004243,R004243,Card,68.08,Success,0
P004244,R004244,UPI,67.66,Pending,0
P004245,R004245,Card,118.0,Success,0
P004246,R004246,Wallet,58.36,Success,0
P004247,R004247,Cash,53.04,Success,5
P004248,R004248,UPI,105.64,Success,0
P004249,R004249,Card,83.56,Success,0
P004250,R004250,Cash,123.16,Success,0
P004251,R004251,UPI,56.62,Success,0
P004252,R004252,UPI,126.76,Success,0
P004253,R004253,UPI,54.52,Success,0
P004254,R004254,UPI,37.7,Success,0
P004255,R004255,UPI,36.52,Success,5
P004256,R004256,UPI,146.2,Success,0
P004257,R004257,UPI,92.04,Success,5
P004258,R004258,Cash,41.4,Success,0
P004259,R004259,Card,54.68,Success,0
P004260,R004260,UPI,130.0,Success,0
P004261,R004261,UPI,87.8,Success,0
P004262,R004262,UPI,142.52,Success,10
P004263,R004263,UPI,57.0,Success,20
P004264,R004264,UPI,74.08,Success,5
P004265,R004265,Cash,46.8,Success,0
P004266,R004266,UPI,67.5,Pending,10
P004267,R004267,Cash,36.34,Failed,5
P004268,R004268,Card,41.6,Success,0
P004269,R004269,UPI,64.7,Success,0
P004270,R004270,UPI,131.72,Success,0
P004271,R004271,Card,68.32,Success,0
P004272,R004272,Cash,46.96,Success,0
P004273,R004273,UPI,78.96,Success,5
P004274,R004274,UPI,208.52,Success,0
P004275,R004275,UPI,49.24,Success,0
P004276,R004276,UPI,53.44,Success,0
P004277,R004277,UPI,34.84,Success,5
P004278,R004278,UPI,52.12,Success,0
P004279,R004279,Cash,55.4,Success,0
P004280,R004280,Card,119.32,Success,0
P004281,R004281,UPI,64.12,Success,0
P004282,R004282,UPI,93.8,Success,0
P004283,R004283,Card,68.78,Success,0
P004284,R004284,UPI,55.72,Success,0
P004285,R004285,Card,135.4,Success,0
P004286,R004286,UPI,186.64,Success,0
P004287,R004287,UPI,62.8,Success,0
P004288,R004288,UPI,146.92,Success,0
P004289,R004289,UPI,57.48,Success,0
P004290,R004290,UPI,114.24,Success,20
P004291,R004291,Wallet,198.36,Success,5
P004292,R004292,UPI,106.48,Success,0
P004293,R004293,UPI,76.16,Success,5
P004294,R004294,UPI,73.84,Success,0
P004295,R004295,Card,78.28,Success,0
P004296,R004296,Card,38.34,Success,10
P004297,R004297,Card,53.56,Success,0
P004298,R004298,UPI,62.12,Success,0
P004299,R004299,Card,47.28,Success,0
P004300,R004300,UPI,74.56,Success,5
P004301,R004301,UPI,67.8,Success,0
P004302,R004302,Card,42.68,Success,0
P004303,R004303,Wallet,31.88,Failed,0
P004304,R004304,UPI,68.52,Success,0
P004305,R004305,UPI,78.4,Success,0
P004306,R004306,UPI,59.32,Success,10
P004307,R004307,UPI,40.16,Success,0
P004308,R004308,UPI,54.74,Success,0
P004309,R004309,UPI,136.96,Success,0
P004310,R004310,UPI,24.98,Success,0
P004311,R004311,UPI,40.68,Success,0
P004312,R004312,UPI,57.64,Success,0
P004313,R004313,UPI,119.96,Success,0
P004314,R004314,Cash,156.68,Success,0
P004315,R004315,UPI,126.16,Success,0
P004316,R004316,UPI,76.18,Success,20
P004317,R004317,UPI,115.92,Success,5
P004318,R004318,UPI,121.88,Success,0
P004319,R004319,UPI,63.72,Success,0
P004320,R004320,UPI,128.04,Success,10
P004321,R004321,UPI,70.96,Success,0
P004322,R004322,Wallet,43.1,Success,0
P004323,R004323,Card,44.62,Success,5
P004324,R004324,Cash,118.24,Success,0
P004325,R004325,UPI,39.62,Success,0
P004326,R004326,UPI,50.2,Success,0
P004327,R004327,UPI,28.82,Success,0
P004328,R004328,Cash,56.28,Success,0
P004329,R004329,UPI,109.72,Success,0
P004330,R004330,UPI,55.7,Success,0
P004331,R004331,Card,90.76,Success,0
P004332,R004332,Cash,95.76,Success,5
P004333,R004333,UPI,83.36,Success,0
P004334,R004334,Cash,33.1,Success,5
P004335,R004335,UPI,57.76,Success,5
P004336,R004336,Cash,49.86,Success,10
P004337,R004337,UPI,118.24,Success,0
P004338,R004338,Card,43.28,Success,5
P004339,R004339,UPI,47.38,Failed,0
P004340,R004340,UPI,91.24,Success,0
P004341,R004341,UPI,194.12,Success,0
P004342,R004342,UPI,80.2,Success,0
P004343,R004343,UPI,121.48,Success,0
P004344,R004344,UPI,172.12,Success,0
P004345,R004345,UPI,175.52,Success,0
P004346,R004346,UPI,116.56,Success,0
P004347,R004347,UPI,110.36,Success,0
P004348,R004348,UPI,99.8,Success,0
P004349,R004349,UPI,31.28,Success,0
P004350,R004350,UPI,242.92,Success,5
P004351,R004351,Card,91.24,Success,0
P004352,R004352,Card,117.68,Success,10
P004353,R004353,UPI,60.92,Success,0
P004354,R004354,UPI,112.52,Success,0
P004355,R004355,Card,50.68,Success,20
P004356,R004356,UPI,58.12,Success,0
P004357,R004357,UPI,70.48,Success,0
P004358,R004358,UPI,109.24,Success,0
P004359,R004359,Card,94.36,Success,0
P004360,R004360,UPI,41.62,Success,5
P004361,R004361,UPI,33.64,Success,0
P004362,R004362,UPI,74.24,Success,10
P004363,R004363,UPI,160.28,Success,0
P004364,R004364,UPI,97.0,Success,5
P004365,R004365,Cash,106.84,Success,0
P004366,R004366,UPI,73.52,Success,10
P004367,R004367,UPI,83.44,Success,0
P004368,R004368,Card,79.16,Success,10
P004369,R004369,UPI,103.84,Success,0
P004370,R004370,UPI,79.68,Success,5
P004371,R004371,Card,143.36,Success,10
P004372,R004372,UPI,71.4,Success,0
P004373,R004373,Cash,37.58,Success,0
P004374,R004374,Card,62.2,Success,0
P004375,R004375,UPI,114.96,Success,0
P004376,R004376,UPI,34.2,Success,0
P004377,R004377,UPI,77.32,Success,0
P004378,R004378,UPI,178.8,Success,10
P004379,R004379,Cash,115.36,Failed,20
P004380,R004380,Card,79.24,Success,10
P004381,R004381,Card,127.6,Success,5
P004382,R004382,UPI,58.92,Success,5
P004383,R004383,Card,39.56,Success,0
P004384,R004384,Cash,95.64,Success,10
P004385,R004385,UPI,46.28,Success,10
P004386,R004386,Cash,48.46,Success,0
P004387,R004387,Card,65.0,Success,10
P004388,R004388,Card,78.68,Success,10
P004389,R004389,UPI,66.6,Success,0
P004390,R004390,UPI,171.96,Success,0
P004391,R004391,UPI,92.44,Success,0
P004392,R004392,UPI,32.62,Success,5
P004393,R004393,Card,118.28,Success,10
P004394,R004394,UPI,73.76,Success,0
P004395,R004395,UPI,37.24,Success,0
P004396,R004396,UPI,47.96,Success,0
P004397,R004397,UPI,50.52,Success,10
P004398,R004398,Cash,43.14,Success,10
P004399,R004399,Wallet,54.68,Success,0
P004400,R004400,Cash,69.32,Pending,0
P004401,R004401,Wallet,78.0,Success,5
P004402,R004402,Cash,70.28,Success,10
P004403,R004403,UPI,33.86,Success,0
P004404,R004404,UPI,49.08,Success,0
P004405,R004405,UPI,74.16,Success,5
P004406,R004406,UPI,155.08,Success,0
P004407,R004407,Cash,79.48,Success,0
P004408,R004408,UPI,38.2,Success,0
